totalSaleAmount,saleType,saleID,employeeEmail,customerEmail,itemID
5572.51,order,81575640,thomasmartin@hotmail.com,hmeyer@gmail.com,88
4262.19,order,81632459,nicolejohnson@gmail.com,herrerajacqueline@gmail.com,4
9373.76,instore,81675517,aross@yahoo.com,loretta79@yahoo.com,67
8594.05,order,81760497,shannon80@gmail.com,derek56@gmail.com,62
3894.71,order,81823130,qperez@gmail.com,lward@gmail.com,191
7618.76,order,81847693,josephhurley@gmail.com,alexandermark@yahoo.com,188
9642.88,instore,81995899,regina81@gmail.com,amysampson@yahoo.com,75
4450.24,order,82039950,cheyenne45@gmail.com,kramerthomas@yahoo.com,82
669.45,instore,82040529,yujoy@yahoo.com,zwatkins@yahoo.com,8
2854.81,order,82077228,xmartinez@yahoo.com,michellechapman@yahoo.com,162
7125.65,order,82142421,shirley29@hotmail.com,wjohnson@yahoo.com,86
1877.49,order,82165062,nicholas81@hotmail.com,whitneywalker@gmail.com,61
2483.66,instore,82193911,russellsean@hotmail.com,austinwilson@hotmail.com,71
2492.59,instore,82252625,yujoy@yahoo.com,brandy17@yahoo.com,157
3809.65,order,82253943,edward11@gmail.com,julie08@yahoo.com,168
1825.33,order,82287207,nataliepayne@gmail.com,anthonyjackson@hotmail.com,151
6064.77,order,82320027,vegaphillip@hotmail.com,debrabrown@gmail.com,80
7584.84,instore,82333362,hansonjustin@gmail.com,sandraanthony@hotmail.com,151
822.47,order,82418601,jeffreystephens@hotmail.com,loretta79@yahoo.com,106
972.3,instore,82450328,arthur79@yahoo.com,blackmallory@hotmail.com,193
6781.99,instore,82455033,christophergillespie@yahoo.com,andrew22@yahoo.com,134
5951.91,instore,82497279,vanessa73@gmail.com,hmeyer@gmail.com,150
5705.23,order,82503062,eric70@hotmail.com,rachelduke@yahoo.com,159
2187.73,order,82616236,vegachristopher@hotmail.com,anthonyjackson@hotmail.com,117
1403.96,instore,82627591,xpalmer@yahoo.com,sarah40@hotmail.com,67
5403.54,order,82695323,elizabethleach@gmail.com,sbrown@yahoo.com,120
6277.4,order,82786632,calvinmayo@gmail.com,rcowan@gmail.com,29
4210.72,instore,82870348,franklinshane@yahoo.com,kramerthomas@yahoo.com,198
5396.99,instore,82879389,woodruth@yahoo.com,richdesiree@hotmail.com,36
2200.85,order,82976828,edward43@gmail.com,brightkathleen@hotmail.com,122
9067.11,instore,83028298,thomasmartin@hotmail.com,smithshaun@gmail.com,145
3465.89,instore,83032813,santiagodenise@hotmail.com,iking@gmail.com,197
4319.51,instore,83034053,nicholsjames@yahoo.com,qturner@gmail.com,95
5760.04,instore,83093951,caitlyn52@gmail.com,gregorymoran@hotmail.com,187
5310.53,order,83145254,dcooper@yahoo.com,julie08@yahoo.com,126
9285.38,order,83254918,devon02@yahoo.com,rachelduke@yahoo.com,166
7426.46,instore,83326059,corey19@yahoo.com,dennis77@yahoo.com,185
6550.81,order,83477119,johnsonveronica@hotmail.com,antonio16@hotmail.com,60
175.59,order,83488665,nicole07@gmail.com,cheryl77@hotmail.com,138
6772.94,order,83553073,christopherjohnson@hotmail.com,yrobinson@yahoo.com,9
7304.67,instore,83755491,hharrington@yahoo.com,kevinford@yahoo.com,144
6339.74,instore,83756436,vegaphillip@hotmail.com,allison30@gmail.com,182
5313.4,order,83792366,theresahuynh@yahoo.com,brandy17@yahoo.com,120
1581.35,instore,83864124,kelleydanielle@yahoo.com,taylorrodriguez@yahoo.com,66
6631.5,instore,83865060,twang@gmail.com,alexandermark@yahoo.com,84
3920.25,instore,83877780,riosjames@hotmail.com,zwalls@yahoo.com,158
3858.59,instore,83967917,sheri72@yahoo.com,michelle29@yahoo.com,168
2667.15,instore,84003652,johnsonveronica@hotmail.com,holmesbrian@yahoo.com,139
5435.57,order,84008923,adamsjason@gmail.com,juliedelgado@hotmail.com,83
735.14,order,84092175,ruizsara@yahoo.com,julie08@yahoo.com,52
7524.81,order,84283283,twang@gmail.com,andersonjeremy@hotmail.com,110
9786.4,instore,84288202,sheriscott@gmail.com,michellechapman@yahoo.com,139
2193.12,instore,84298201,dshea@gmail.com,iguzman@hotmail.com,165
1837.24,order,84512086,riosjames@hotmail.com,loretta79@yahoo.com,82
1287.71,instore,84612564,corey19@yahoo.com,andersonjeremy@hotmail.com,42
7198.99,instore,84640215,clementschristina@yahoo.com,robertmoore@gmail.com,162
9995.41,instore,84678966,thomasmartin@hotmail.com,matthew70@hotmail.com,69
1025.56,instore,84769619,jeffreystephens@hotmail.com,stevenrobbins@gmail.com,69
6136.31,instore,84780768,harrisdanielle@gmail.com,toddroberts@gmail.com,91
7193.86,order,84780812,jonesjason@hotmail.com,qeverett@yahoo.com,117
8444.14,instore,84877956,rodriguezemily@hotmail.com,lmoyer@yahoo.com,23
7423.6,order,84951618,oliviagarrett@yahoo.com,jesse24@yahoo.com,126
4624.72,order,84957375,martindanielle@hotmail.com,jacklawson@yahoo.com,147
2255.25,order,85046917,hallscott@yahoo.com,austinwilson@hotmail.com,175
1648.36,order,85113008,tim51@yahoo.com,ruizhoward@yahoo.com,135
6124.77,order,85211032,qmartinez@yahoo.com,ruizhoward@yahoo.com,6
9908.28,instore,85224834,singhmatthew@hotmail.com,smithshaun@gmail.com,121
5769.67,instore,85304567,uedwards@yahoo.com,robin82@gmail.com,158
3423.02,order,85337480,yujoy@yahoo.com,hicksjill@gmail.com,146
6583.25,order,85368002,adamsjason@gmail.com,bflores@gmail.com,72
9978.16,order,85449220,johnbriggs@yahoo.com,gregorymoran@hotmail.com,184
2331.81,instore,85449695,brandon23@gmail.com,juliedelgado@hotmail.com,131
2565.42,order,85567719,david44@hotmail.com,josephortega@hotmail.com,52
8864.29,instore,85752429,pmclaughlin@yahoo.com,ypoole@yahoo.com,41
1580.63,instore,85776548,courtneyhunt@gmail.com,andersonjeremy@hotmail.com,123
7259.1,instore,85788282,jeffreystephens@hotmail.com,angelica23@hotmail.com,97
2491.48,instore,85819856,vcook@hotmail.com,zacharyluna@yahoo.com,45
2931.23,instore,86204057,hansonjustin@gmail.com,sandraanthony@hotmail.com,87
1492.87,order,86224048,jasongood@hotmail.com,bflores@gmail.com,96
9854.43,order,86230810,vegaphillip@hotmail.com,sarah40@hotmail.com,29
2044.13,instore,86412650,steven22@yahoo.com,franksantana@hotmail.com,103
5716.01,instore,86529273,robinsonsean@yahoo.com,zacharyluna@yahoo.com,81
4031.41,order,86546898,hartmanalison@yahoo.com,jpruitt@gmail.com,34
5820.45,order,86683265,sarah45@hotmail.com,zprice@yahoo.com,50
951.02,order,86685238,nicholsjames@yahoo.com,jessica86@gmail.com,128
7787.73,order,86697101,cruzstephen@yahoo.com,wdowns@hotmail.com,104
6793.21,order,86770224,pmclaughlin@yahoo.com,zwatkins@yahoo.com,55
6565.94,order,86812733,toddbennett@gmail.com,ulee@gmail.com,77
3950.73,order,86827294,chadbrown@yahoo.com,smithshaun@gmail.com,31
666.62,order,86844895,markssteven@yahoo.com,coxregina@yahoo.com,115
4792.73,order,86859790,qgallegos@gmail.com,colleen86@yahoo.com,105
512.12,instore,86950428,cruzstephen@yahoo.com,tracyriley@yahoo.com,184
9772.08,order,87123050,clementschristina@yahoo.com,christianjacobs@yahoo.com,40
1578.95,order,87178623,brandon23@gmail.com,datkinson@gmail.com,190
7697.39,order,87254204,reillyjessica@hotmail.com,sbrown@yahoo.com,31
4547.24,order,87294828,xpalmer@yahoo.com,smoore@hotmail.com,26
707.68,order,87333732,caitlyn52@gmail.com,mitchellwilliam@yahoo.com,17
341.29,instore,87346190,victormolina@gmail.com,tiffany30@hotmail.com,157
4663.36,order,87494860,theresahuynh@yahoo.com,hmeyer@gmail.com,174
6132.9,order,87533286,johnbriggs@yahoo.com,dennis77@yahoo.com,161
1897.93,order,87544695,williamsalyssa@gmail.com,darylmartinez@gmail.com,39
3317.47,instore,87602661,timothy33@gmail.com,holmesbrian@yahoo.com,103
4269.36,order,87661323,christopher78@gmail.com,ehunter@hotmail.com,146
4253.67,instore,87695601,jorge61@gmail.com,amysampson@yahoo.com,76
6671.36,instore,87697476,nicholenguyen@gmail.com,hmeyer@gmail.com,48
7925.68,instore,87831436,nicholas81@hotmail.com,bflores@gmail.com,17
3763.06,instore,87857108,kmcintosh@hotmail.com,andersonjeremy@hotmail.com,119
3795.64,instore,87894653,ericacarter@gmail.com,clayjack@gmail.com,128
4116.06,order,88032757,martindanielle@hotmail.com,michelle29@yahoo.com,137
4738.66,instore,88069555,singhmatthew@hotmail.com,ginameyer@gmail.com,85
2427.06,order,88074153,shannon80@gmail.com,ifowler@hotmail.com,20
5075.47,order,88089683,william48@hotmail.com,rcowan@gmail.com,154
9143.09,instore,88141633,robertsleslie@hotmail.com,josephortega@hotmail.com,3
1431.51,instore,88235547,victormolina@gmail.com,deborahmacias@yahoo.com,32
7812.92,order,88286082,nrivera@hotmail.com,darylmartinez@gmail.com,147
2437.19,order,88419664,ruizsara@yahoo.com,ginameyer@gmail.com,45
6854.13,order,88456393,markssteven@yahoo.com,heatherbailey@gmail.com,86
7439.45,order,88467801,devon02@yahoo.com,rachelduke@yahoo.com,99
4547.46,instore,88471082,burkeaudrey@gmail.com,toddroberts@gmail.com,165
5104.7,order,88474861,jillhendrix@gmail.com,rogersheidi@gmail.com,181
5320.62,order,88726588,jscott@hotmail.com,juliedelgado@hotmail.com,3
151.53,instore,88728841,kmcintosh@hotmail.com,kramerthomas@yahoo.com,156
7623.81,order,88760391,hansonjustin@gmail.com,brandy17@yahoo.com,8
9957.74,instore,88821658,sara16@gmail.com,lward@gmail.com,73
2384.36,order,88849119,susan94@gmail.com,gregory99@gmail.com,138
1945.36,instore,88884431,xpalmer@yahoo.com,jessica86@gmail.com,49
4912.01,instore,89010822,pamelabrennan@gmail.com,john87@hotmail.com,185
8507.45,instore,89058657,cruzstephen@yahoo.com,janetjackson@hotmail.com,31
2665.21,order,89170700,michelle77@hotmail.com,bflores@gmail.com,175
1712.47,order,89181928,benjaminashley@hotmail.com,derek56@gmail.com,164
7636.81,instore,89225400,nicholas81@hotmail.com,rachelduke@yahoo.com,96
1483.46,order,89235065,ayersjudith@yahoo.com,juliedelgado@hotmail.com,68
5376.04,instore,89245552,burkeaudrey@gmail.com,tiffany30@hotmail.com,82
9713.77,instore,89306543,whitechristine@hotmail.com,kristin05@hotmail.com,122
9068.19,instore,89360668,christophergillespie@yahoo.com,wsteele@gmail.com,88
1326.31,order,89366301,uedwards@yahoo.com,markwest@yahoo.com,111
5954.81,order,89387146,hickmanjustin@gmail.com,kennedykenneth@gmail.com,32
1337.97,instore,89494684,burkeaudrey@gmail.com,loretta79@yahoo.com,183
1940.79,order,89498354,qmiller@gmail.com,manuel09@yahoo.com,187
7597.68,order,89557570,zkennedy@gmail.com,mitchellwilliam@yahoo.com,192
5433.76,order,89822852,calvinmayo@gmail.com,stevensawyer@hotmail.com,125
2662.44,order,89902998,singhmatthew@hotmail.com,stevensawyer@hotmail.com,76
3481.17,order,89977156,rcarlson@hotmail.com,michelle29@yahoo.com,151
3717.62,order,89999943,sheriscott@gmail.com,scottlaura@hotmail.com,44
3918.56,order,90121166,guerrakathryn@yahoo.com,zwatkins@yahoo.com,199
4429.42,instore,90132360,piercemary@hotmail.com,wayala@yahoo.com,131
8572.69,order,90201936,reginaldmcconnell@gmail.com,taylorrodriguez@yahoo.com,173
1710.68,order,90206665,pmclaughlin@yahoo.com,jacklawson@yahoo.com,90
5943.1,order,90235290,jerry44@hotmail.com,tiffany30@hotmail.com,140
2368.1,instore,90315343,theresahuynh@yahoo.com,wayala@yahoo.com,84
6907.02,order,90342509,riosjames@hotmail.com,smoore@hotmail.com,196
6126.03,instore,90368356,robertsleslie@hotmail.com,whitneywalker@gmail.com,153
4081.1,order,90369179,jensenlisa@hotmail.com,qeverett@yahoo.com,81
3917.77,instore,90404771,michaelgibson@hotmail.com,kristin05@hotmail.com,52
3180.08,order,90482106,jeffreystephens@hotmail.com,scottlaura@hotmail.com,138
5722.12,instore,90512346,jscott@hotmail.com,elucero@hotmail.com,46
305.01,order,90572265,guerrakathryn@yahoo.com,zprice@yahoo.com,70
854.36,instore,90582585,riosjames@hotmail.com,llopez@yahoo.com,177
3033.72,order,90598432,christophergillespie@yahoo.com,saracook@hotmail.com,7
8351.89,instore,90678523,dshea@gmail.com,derek56@gmail.com,132
1829.71,order,90686054,caitlyn52@gmail.com,datkinson@gmail.com,162
3846.83,instore,90716423,kimberly23@gmail.com,ymullen@hotmail.com,13
2106.92,order,90833038,perrysarah@yahoo.com,josephortega@hotmail.com,72
2788.22,instore,90891977,johnsondanielle@yahoo.com,taylorrodriguez@yahoo.com,152
8604.44,order,91058355,vsanders@hotmail.com,herrerajacqueline@gmail.com,192
9916.26,instore,91154330,dshea@gmail.com,jacklawson@yahoo.com,142
3544.08,order,91167774,favila@yahoo.com,angelica23@hotmail.com,93
8262.01,instore,91199652,christopherjohnson@hotmail.com,alexandermark@yahoo.com,80
3848.49,order,91238481,sarah45@hotmail.com,dennis77@yahoo.com,19
8210.21,order,91318572,christopherjohnson@hotmail.com,stevenrobbins@gmail.com,14
7366.8,order,91356154,sheriscott@gmail.com,rodriguezdebra@gmail.com,192
6585.44,order,91377043,brad35@gmail.com,wilkersonamy@hotmail.com,125
5020.6,order,91396648,chadbrown@yahoo.com,zacharyluna@yahoo.com,79
6814.36,instore,91423412,jeffreystephens@hotmail.com,rachelduke@yahoo.com,89
2989.83,instore,91462480,rcarlson@hotmail.com,manuel09@yahoo.com,48
3159.6,order,91469380,greerjessica@hotmail.com,gregorymoran@hotmail.com,117
5303.55,instore,91533654,moraleslori@yahoo.com,verickson@yahoo.com,178
6270.83,instore,91591234,william48@hotmail.com,staciesmith@gmail.com,36
7358.63,instore,91599421,kmcintosh@hotmail.com,sbrown@yahoo.com,17
6709.36,order,91740717,eric70@hotmail.com,wdowns@hotmail.com,49
315.64,order,91816528,tammy54@gmail.com,robertmoore@gmail.com,112
2924.05,instore,91871268,jscott@hotmail.com,freemantammy@yahoo.com,190
9836.84,order,91874269,johnsonveronica@hotmail.com,hpowers@gmail.com,128
6586.86,instore,91886873,benjaminashley@hotmail.com,hicksjill@gmail.com,16
8465.24,instore,91906168,johnsondanielle@yahoo.com,danielsmichael@yahoo.com,143
9776.48,instore,91938817,pmclaughlin@yahoo.com,wdowns@hotmail.com,170
5674.81,order,91998019,donald23@gmail.com,ymullen@hotmail.com,95
3122.04,instore,92044845,christophergillespie@yahoo.com,heatherbailey@gmail.com,2
1126.9,order,92048225,kmcintosh@hotmail.com,myerstyrone@yahoo.com,161
3646.65,order,92072053,boltonbianca@yahoo.com,llopez@yahoo.com,47
6633.75,order,92138629,hharrington@yahoo.com,manuel09@yahoo.com,67
7495.83,instore,92174467,nicholas81@hotmail.com,mortiz@gmail.com,47
9501.21,instore,92245945,william00@gmail.com,saracook@hotmail.com,190
7803.68,instore,92246287,qperez@gmail.com,jesse24@yahoo.com,40
4262.27,order,92304635,theodore39@yahoo.com,ymullen@hotmail.com,148
6281.51,order,92446342,matthewsimon@gmail.com,jessica86@gmail.com,134
1059.19,order,92490130,yujoy@yahoo.com,debrabrown@gmail.com,171
2362.13,instore,92681743,nicholsjames@yahoo.com,franksantana@hotmail.com,104
3746.38,instore,92706576,aaron16@yahoo.com,kristin05@hotmail.com,9
8831.27,order,92736214,perrysarah@yahoo.com,sanchezkenneth@yahoo.com,8
1009.44,order,92785458,xpalmer@yahoo.com,manuel09@yahoo.com,32
1346.99,instore,92811737,robertsangelica@yahoo.com,qeverett@yahoo.com,26
3979.43,instore,92836945,xpayne@gmail.com,llopez@yahoo.com,95
143.54,instore,92892422,susan94@gmail.com,christianjacobs@yahoo.com,115
1576.74,instore,92911178,smartin@yahoo.com,stevensawyer@hotmail.com,100
7731.75,instore,92968745,kathleencruz@gmail.com,angela14@hotmail.com,197
2721.14,order,92973008,qmartinez@yahoo.com,danieltucker@gmail.com,192
1886.34,instore,92995079,jasongood@hotmail.com,derek56@gmail.com,154
1618.83,order,93046602,nicole07@gmail.com,darylmartinez@gmail.com,84
4725.95,order,93092111,david44@hotmail.com,carriehampton@yahoo.com,125
6000.93,order,93097062,michaelgibson@hotmail.com,ruizhoward@yahoo.com,40
7952.44,order,93174145,jerry44@hotmail.com,heatherbailey@gmail.com,138
9913.95,instore,93219372,jscott@hotmail.com,saracook@hotmail.com,1
9041.24,instore,93219983,jillhendrix@gmail.com,bullockrichard@gmail.com,64
8144.22,order,93283298,rsuarez@gmail.com,randy38@hotmail.com,168
9702.27,order,93355100,qmiller@gmail.com,timothy89@hotmail.com,175
5396.33,instore,93392488,megan90@gmail.com,richdesiree@hotmail.com,74
115.38,instore,93450812,boltonbianca@yahoo.com,ruizhoward@yahoo.com,67
3341.16,order,93533744,favila@yahoo.com,john90@yahoo.com,135
4808.8,instore,93635400,zkennedy@gmail.com,franksantana@hotmail.com,106
2224.21,instore,93676519,nicholenguyen@gmail.com,ericayoung@gmail.com,94
362.72,order,93718011,aross@yahoo.com,andrew22@yahoo.com,9
7009.6,order,93756969,sheri72@yahoo.com,andrew22@yahoo.com,76
9382.6,order,93791786,thomasmartin@hotmail.com,jpruitt@gmail.com,199
655.87,order,93805483,brad35@gmail.com,hpowers@gmail.com,50
350.88,instore,93806350,tammy54@gmail.com,ulee@gmail.com,64
8494.51,order,93841764,jscott@hotmail.com,allenlee@hotmail.com,192
7736.16,order,93964531,ruizsara@yahoo.com,brightkathleen@hotmail.com,124
576.28,instore,94038910,garypetersen@yahoo.com,janetjackson@hotmail.com,22
9823.3,order,94073126,williamsjoseph@hotmail.com,rogersheidi@gmail.com,170
1636.9,order,94076530,vegaphillip@hotmail.com,kevinford@yahoo.com,178
9081.36,instore,94087420,regina81@gmail.com,hmeyer@gmail.com,173
7844.09,order,94129670,zkennedy@gmail.com,darylmartinez@gmail.com,115
7727.92,instore,94130836,williamsjoseph@hotmail.com,john85@yahoo.com,48
8890.56,order,94146660,martindanielle@hotmail.com,gallegospaula@hotmail.com,82
7536.52,instore,94158069,carriemurphy@yahoo.com,gallegospaula@hotmail.com,4
3574.13,order,94352344,vanessa73@gmail.com,murphyzachary@hotmail.com,7
4154.59,order,94403886,richteresa@hotmail.com,josephortega@hotmail.com,110
9472.75,instore,94754865,pamelabrennan@gmail.com,julie08@yahoo.com,10
2150.49,instore,94810776,maureen37@hotmail.com,sanchezkenneth@yahoo.com,153
5001.71,instore,94847598,jonesjason@hotmail.com,zwatkins@yahoo.com,50
7017.15,order,94911169,uedwards@yahoo.com,clayjack@gmail.com,187
475.07,instore,94912579,rsuarez@gmail.com,john85@yahoo.com,53
6152.68,instore,94928471,wadams@yahoo.com,cheryl77@hotmail.com,50
4254.55,order,94974003,michelle77@hotmail.com,lward@gmail.com,11
7571.87,instore,94992151,santiagodenise@hotmail.com,youngshawn@gmail.com,118
9832.89,instore,95067964,dawnturner@hotmail.com,staciesmith@gmail.com,107
130.55,order,95081366,hharrington@yahoo.com,hpowers@gmail.com,62
5062.28,instore,95090405,harrisdanielle@gmail.com,kevinford@yahoo.com,61
529.39,order,95216379,jerry44@hotmail.com,clayjack@gmail.com,50
9839.53,instore,95367248,brandon23@gmail.com,iking@gmail.com,127
1248.08,instore,95670836,johnsondanielle@yahoo.com,scottlaura@hotmail.com,92
7200.92,order,95687704,xpalmer@yahoo.com,manuel09@yahoo.com,131
1834.52,instore,95709444,whitechristine@hotmail.com,john87@hotmail.com,68
4468.77,order,95859323,qgallegos@gmail.com,rodriguezdebra@gmail.com,153
1330.95,order,95873107,sheri72@yahoo.com,kennedykenneth@gmail.com,131
392.03,order,95983059,baileysarah@yahoo.com,taylorjose@hotmail.com,159
9338.9,order,96050200,richteresa@hotmail.com,michellechapman@yahoo.com,160
2677.28,instore,96058312,greerjessica@hotmail.com,dennis77@yahoo.com,166
4981.27,order,96082065,nwilliams@gmail.com,roger36@hotmail.com,159
2683.63,order,96098516,nicolejohnson@gmail.com,debrabrown@gmail.com,148
4983.32,instore,96117286,wprice@gmail.com,clarkdaniel@hotmail.com,71
2241.89,order,96284827,djohns@hotmail.com,manuel09@yahoo.com,182
2782.28,instore,96305003,brad35@gmail.com,pedronguyen@hotmail.com,191
7308.32,instore,96313268,courtneyhunt@gmail.com,youngshawn@gmail.com,47
5328.86,order,96319369,smartin@yahoo.com,frederickpatricia@hotmail.com,86
9521.89,instore,96432327,diazloretta@hotmail.com,marshalljacob@hotmail.com,159
9968.33,order,96433447,shirley29@hotmail.com,ericayoung@gmail.com,113
3156.63,instore,96449271,batesfrancisco@gmail.com,manuel09@yahoo.com,55
8472.58,instore,96477700,kristina44@hotmail.com,qlopez@gmail.com,7
8520.85,order,96505748,whitechristine@hotmail.com,ian91@yahoo.com,187
7902.88,instore,96561478,nicole07@gmail.com,alexandermark@yahoo.com,93
3144.44,instore,96572375,nataliepayne@gmail.com,tracyriley@yahoo.com,49
6765.4,instore,96609606,santiagodenise@hotmail.com,qlopez@gmail.com,198
1475.65,order,96627600,dylandavis@yahoo.com,edward22@gmail.com,54
6957.22,instore,96635445,aaron16@yahoo.com,timothy89@hotmail.com,101
3061.64,instore,96717912,susan94@gmail.com,verickson@yahoo.com,134
6050.32,instore,96731192,russellsean@hotmail.com,darylmartinez@gmail.com,89
6157.11,instore,96795989,martindanielle@hotmail.com,rodriguezdebra@gmail.com,7
8630.28,order,96847824,xmartinez@yahoo.com,bullockrichard@gmail.com,192
9177.67,instore,96885352,theresahuynh@yahoo.com,elucero@hotmail.com,181
438.11,instore,96944585,johnsondanielle@yahoo.com,murphyzachary@hotmail.com,162
3036.43,order,96966075,franklinshane@yahoo.com,verickson@yahoo.com,74
7369.9,instore,96984970,ruizsara@yahoo.com,wdowns@hotmail.com,114
1387.46,instore,97035299,baileysarah@yahoo.com,whitneywalker@gmail.com,99
1092.91,order,97037712,perrysarah@yahoo.com,manuel09@yahoo.com,70
1463.23,order,97083337,shannon80@gmail.com,carriehampton@yahoo.com,138
6807.59,instore,97141785,marisa99@hotmail.com,michelle29@yahoo.com,22
3349.2,order,97151791,devon02@yahoo.com,linda81@yahoo.com,196
7704.69,order,97169871,harrisdanielle@gmail.com,autumnbryant@hotmail.com,199
104.28,instore,97197676,christopher54@yahoo.com,hpowers@gmail.com,88
7124.08,instore,97212355,ruizsara@yahoo.com,tracyriley@yahoo.com,51
7952.07,order,97269762,christopher78@gmail.com,qeverett@yahoo.com,160
4842.39,instore,97297703,deanna34@hotmail.com,josephortega@hotmail.com,4
7279.16,instore,97497868,xpalmer@yahoo.com,timothy89@hotmail.com,46
428.31,order,97590927,haydenlauren@yahoo.com,lward@gmail.com,117
6910.33,order,97648017,christopherjohnson@hotmail.com,bcampbell@gmail.com,4
5398.97,instore,97659648,david44@hotmail.com,jpruitt@gmail.com,116
8842.28,instore,97752752,lawrencetammy@yahoo.com,derek56@gmail.com,59
2387.13,instore,97781455,maureen37@hotmail.com,jessica86@gmail.com,197
5996.47,instore,97791539,wprice@gmail.com,jessica86@gmail.com,195
5838.08,order,97819783,churchbrandi@gmail.com,ifowler@hotmail.com,167
8931.09,instore,97855217,jamiemcguire@yahoo.com,nancy66@yahoo.com,134
2495.57,order,97872191,stephenhudson@yahoo.com,iguzman@hotmail.com,200
2659.33,order,97915744,susanmartinez@hotmail.com,michellechapman@yahoo.com,102
9906.03,order,98062140,dawnturner@hotmail.com,manuel09@yahoo.com,121
9059.71,order,98079209,schultzlouis@gmail.com,lawrenceharris@hotmail.com,68
9052.76,instore,98158157,nancynorris@hotmail.com,andersonjeremy@hotmail.com,150
9954.63,order,98178896,chapmandouglas@hotmail.com,llopez@yahoo.com,85
492.76,order,98209781,deanna34@hotmail.com,ulee@gmail.com,41
4460.56,instore,98237326,kelleydanielle@yahoo.com,deborahmacias@yahoo.com,138
6234.39,order,98505210,susan94@gmail.com,norma12@hotmail.com,200
8607.68,order,98574407,thomasmartin@hotmail.com,carriehampton@yahoo.com,143
6631.35,instore,98599752,woodruth@yahoo.com,hicksjill@gmail.com,64
1342.63,order,98680191,jeffreystephens@hotmail.com,randy38@hotmail.com,114
1839.98,order,98694808,hartmanalison@yahoo.com,kristin05@hotmail.com,181
8386.61,instore,98867400,kmcintosh@hotmail.com,gallegospaula@hotmail.com,98
4058.09,order,98876464,tim51@yahoo.com,wjohnson@yahoo.com,72
5426.2,instore,98910120,clementschristina@yahoo.com,zacharyluna@yahoo.com,16
5271.52,instore,98920600,jeffrey38@gmail.com,janetjackson@hotmail.com,160
7744.22,order,98925636,hancockdonna@gmail.com,danielsmichael@yahoo.com,63
6603.08,order,98954742,jillhendrix@gmail.com,robin82@gmail.com,187
8200.47,instore,98974535,megan90@gmail.com,ericayoung@gmail.com,185
7239.39,order,98990177,hharrington@yahoo.com,sandraanthony@hotmail.com,148
4404.61,instore,99027551,hillrichard@yahoo.com,matthew70@hotmail.com,54
7535.47,instore,99054861,nicholenguyen@gmail.com,ymullen@hotmail.com,17
1088.18,instore,99125462,nwilliams@gmail.com,mortiz@gmail.com,162
432.8,order,99128302,chapmandouglas@hotmail.com,yrobinson@yahoo.com,19
3466.46,order,99216542,thomasmartin@hotmail.com,kennedykenneth@gmail.com,176
9667.78,instore,99288051,wprice@gmail.com,brandy17@yahoo.com,180
6562.83,instore,99383954,jasongood@hotmail.com,andrew22@yahoo.com,133
8786.97,order,99399214,xpalmer@yahoo.com,wdowns@hotmail.com,140
3297.59,order,99436193,devon02@yahoo.com,rogersheidi@gmail.com,4
3919.28,instore,99437671,carriemurphy@yahoo.com,johnsonrobert@gmail.com,198
7897.21,order,99484354,cheyenne45@gmail.com,kristin05@hotmail.com,171
1359.43,order,99494278,jerry44@hotmail.com,saracook@hotmail.com,146
1119.8,order,99496647,cody17@hotmail.com,myerstyrone@yahoo.com,4
6549.56,order,99573058,william48@hotmail.com,awhite@yahoo.com,89
6256.47,instore,99575694,natalie62@hotmail.com,anthonyjackson@hotmail.com,98
6222.08,order,99595449,reillyjessica@hotmail.com,john87@hotmail.com,34
9730.22,order,99699376,clementschristina@yahoo.com,freemantammy@yahoo.com,154
2525.37,instore,99723019,kelleydanielle@yahoo.com,bwallace@gmail.com,141
6141.86,instore,99798413,theresahuynh@yahoo.com,josephortega@hotmail.com,184
